"name","picurl","url"
"Värvikas kartulivorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F014/#Värvikas kartulivorm"
"Forelli-kartulivorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F013/#Forelli-kartulivorm"
"Maahärra kiirpada","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F00D/#Maahärra kiirpada"
"Forellikiusatus","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F011/#Forellikiusatus"
"Meremehe kiusatus","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F012/#Meremehe kiusatus"
"Lehtkapsavorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F1DF/#Lehtkapsavorm"
"Panzanella II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/154A9/#Panzanella II"
"Itaalia köögiviljasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EFE7/#Itaalia köögiviljasupp"
"Liivatatikapitsa","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F16B/#Liivatatikapitsa"
"Täidetud nuikapsas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F1EB/#Täidetud nuikapsas"
"Pasta tuunikalaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F1EE/#Pasta tuunikalaga"
"Spinativorm riisiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F1E7/#Spinativorm riisiga"
"Pitsa täidetud tomatitega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F1EC/#Pitsa täidetud tomatitega"
"Kalakarri","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF45/#Kalakarri"
"Hapukapsasupp III","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF25/#Hapukapsasupp III"
"Hautatud magu","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF30/#Hautatud magu"
"Hautatud süda","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF32/#Hautatud süda"
"Hautatud räimed","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF31/#Hautatud räimed"
"Maksapasteetitort","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF2B/#Maksapasteetitort"
"Hapukapsasupp lihaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF24/#Hapukapsasupp lihaga"
"Angerjas õllekastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF1E/#Angerjas õllekastmes"
"Tuunikalasalat I","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F4D8/#Tuunikalasalat I"
"Kala Firenze moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA39/#Kala Firenze moodi"
"Kalapuding","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA38/#Kalapuding"
"Kala muna- ja koorekastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA37/#Kala muna- ja koorekastmes"
"Kala pikantses kastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA33/#Kala pikantses kastmes"
"Spargelkapsa vormiroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E872/#Spargelkapsa vormiroog"
"Singipitsa","http://pilt.toidutare.ee/pilt/01.2005/9219/311x311.jpg?t=1416898908","http://toidutare.ee/käik/lõunasöök/E701/#Singipitsa"
"Pikantsed lihapallid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E6FF/#Pikantsed lihapallid"
"Tuunikalasalat","http://pilt.toidutare.ee/pilt/01.2005/9222/311x311.jpg?t=1416898909","http://toidutare.ee/käik/lõunasöök/E6FC/#Tuunikalasalat"
"Liisikese vormiroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E4E6/#Liisikese vormiroog"
"Pitsa III","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E4DD/#Pitsa III"
"Küpsetatud kalkun","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E482/#Küpsetatud kalkun"
"Piprapihv","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E47E/#Piprapihv"
"Seafilee köögiviljadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E434/#Seafilee köögiviljadega"
"Kapsarullid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E430/#Kapsarullid"
"Tursk peekoniga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA31/#Tursk peekoniga"
"Tursavorm siidriga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA30/#Tursavorm siidriga"
"Grillitud lest","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA20/#Grillitud lest"
"Pekingipärane kanawok","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA1F/#Pekingipärane kanawok"
"Lehttainaga teopada","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA18/#Lehttainaga teopada"
"Lestafilee krevettidega","http://pilt.toidutare.ee/pilt/01.2005/9210/311x311.jpg?t=1416898908","http://toidutare.ee/käik/lõunasöök/EA13/#Lestafilee krevettidega"
"Kilttursk võis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA12/#Kilttursk võis"
"Praetud lest veinikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA0F/#Praetud lest veinikastmes"
"Küpsetatud merikeel","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA0E/#Küpsetatud merikeel"
"Meriahvenafilee kastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA11/#Meriahvenafilee kastmes"
"Hautatud railõigud","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA0C/#Hautatud railõigud"
"Makrell roosepipraga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA0B/#Makrell roosepipraga"
"Merikurat mürklikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA09/#Merikurat mürklikastmes"
"Tursk võikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA08/#Tursk võikastmes"
"Saidafilee kastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA07/#Saidafilee kastmes"
"Hapukoore-heeringakaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA05/#Hapukoore-heeringakaste"
"Paneeritud sealiha","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA04/#Paneeritud sealiha"
"Castropada","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA01/#Castropada"
"Kammeljas valges veinis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA00/#Kammeljas valges veinis"
"Kohafilee moonikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9FF/#Kohafilee moonikastmes"
"Hautatud lõhefileed","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9FE/#Hautatud lõhefileed"
"Forell lehttainas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9FD/#Forell lehttainas"
"Forellirullid köögiviljaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9FC/#Forellirullid köögiviljaga"
"Angerjas kressikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9FB/#Angerjas kressikastmes"
"Sealiha lehttainas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9F6/#Sealiha lehttainas"
"Sealiha õllekastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9F5/#Sealiha õllekastmes"
"Juustunuudlid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F4DC/#Juustunuudlid"
"Hiina teekana","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F4DB/#Hiina teekana"
"Hakklihavorm I","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F4DA/#Hakklihavorm I"
"Forell spinatikartulitega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F4D9/#Forell spinatikartulitega"
"Triibuline haugivorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9EF/#Triibuline haugivorm"
"Sealiha käharkapsas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E7/#Sealiha käharkapsas"
"Seafilee rohelise hernega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E6/#Seafilee rohelise hernega"
"Sealiha piprakastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E5/#Sealiha piprakastmes"
"Karbonaad Müncheni moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E4/#Karbonaad Müncheni moodi"
"Täidetud sealiharullid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E3/#Täidetud sealiharullid"
"Ulukihakkbiifsteek","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E2/#Ulukihakkbiifsteek"
"Mooritud hirvekoib","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E1/#Mooritud hirvekoib"
"Jäneseselg seentega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9E0/#Jäneseselg seentega"
"Kopsusupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9DE/#Kopsusupp"
"Metssealiha pärlsibulatega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9DD/#Metssealiha pärlsibulatega"
"Üleküpsetatud lihapada","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9DC/#Üleküpsetatud lihapada"
"Romsteek punases veinis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9DB/#Romsteek punases veinis"
"Romsteek küüslaugukastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9DA/#Romsteek küüslaugukastmes"
"Lihalõigud sinepikoorikus","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D9/#Lihalõigud sinepikoorikus"
"Loomakeel veinikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D8/#Loomakeel veinikastmes"
"Vasikas ürdimantlis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D7/#Vasikas ürdimantlis"
"Täidetud kaalikad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA06/#Täidetud kaalikad"
"Täidetud kammeljas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA0D/#Täidetud kammeljas"
"Hiidlest sinepikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA0A/#Hiidlest sinepikastmes"
"Vasikasüda juurviljaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D5/#Vasikasüda juurviljaga"
"Broiler porrukastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D4/#Broiler porrukastmes"
"Broilerirind lõhega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D3/#Broilerirind lõhega"
"Kanastrooganov","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D2/#Kanastrooganov"
"Kanakebab","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D1/#Kanakebab"
"Täidetud kalkunirulaad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9D0/#Täidetud kalkunirulaad"
"Kalkuniraguu","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9CF/#Kalkuniraguu"
"Kanapaella","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9CE/#Kanapaella"
"Kiirsupp viineritega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9CA/#Kiirsupp viineritega"
"Pidulik pajaroog","http://pilt.toidutare.ee/pilt/01.2005/9163/311x311.jpg?t=1416898905","http://toidutare.ee/käik/lõunasöök/E9C5/#Pidulik pajaroog"
"Hernesupp I","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E303/#Hernesupp I"
"Lihtne oasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA84/#Lihtne oasupp"
"Kana- ja oapada","http://pilt.toidutare.ee/pilt/01.2005/9178/311x311.jpg?t=1416898907","http://toidutare.ee/käik/lõunasöök/E9C4/#Kana- ja oapada"
"Kähara peakapsa vorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9C1/#Kähara peakapsa vorm"
"Leipzigi ühepajatoit","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9BC/#Leipzigi ühepajatoit"
"Suvikõrvitsapirukas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E9C7/#Suvikõrvitsapirukas"
"Ungari vorstisahtel","http://pilt.toidutare.ee/pilt/01.2005/9155/311x311.jpg?t=1416898905","http://toidutare.ee/käik/lõunasöök/E9C8/#Ungari vorstisahtel"
"Forellirull","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E99F/#Forellirull"
"Ahjuroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E99E/#Ahjuroog"
"Vasika-paprikapada","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E99D/#Vasika-paprikapada"
"Hakklihamuffinid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA49/#Hakklihamuffinid"
"Köögiviljasupp II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E98F/#Köögiviljasupp II"
"Tomati-sellerisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E98E/#Tomati-sellerisupp"
"Kiirsupp köögiviljadest","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E98D/#Kiirsupp köögiviljadest"
"Kuninganna supp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E98C/#Kuninganna supp"
"Vale kilpkonnasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E98B/#Vale kilpkonnasupp"
"Köögiviljasupp I","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E98A/#Köögiviljasupp I"
"Salatisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E989/#Salatisupp"
"Sidrunisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E988/#Sidrunisupp"
"Jahutatud kurgisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E986/#Jahutatud kurgisupp"
"Jahutatud tomatisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E985/#Jahutatud tomatisupp"
"Kalasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E984/#Kalasupp"
"Kurgisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E983/#Kurgisupp"
"Selge sibulasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E981/#Selge sibulasupp"
"Selge seenesupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E980/#Selge seenesupp"
"Selge peedisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E97F/#Selge peedisupp"
"Hiina broilerihõrgutis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC9B/#Hiina broilerihõrgutis"
"Hiina munasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EAFF/#Hiina munasupp"
"Hiinapärane kalaroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E976/#Hiinapärane kalaroog"
"Köögivilja- ja hakkliharoog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E818/#Köögivilja- ja hakkliharoog"
"Sealiharull","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E95D/#Sealiharull"
"Liharullid peekoniga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E95C/#Liharullid peekoniga"
"Täidetud kaelakarbonaad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E92A/#Täidetud kaelakarbonaad"
"Spagetivorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E928/#Spagetivorm"
"Peedipüreesupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E917/#Peedipüreesupp"
"Sealiharullid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E915/#Sealiharullid"
"Pajaroog II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E914/#Pajaroog II"
"Sealihahautis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E912/#Sealihahautis"
"Karbonaad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E911/#Karbonaad"
"Pajaroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E910/#Pajaroog"
"Itaalia aedvilja-kartulivorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F357/#Itaalia aedvilja-kartulivorm"
"Itaalia tuunikalasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F2EF/#Itaalia tuunikalasalat"
"Itaalia tomatisalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F283/#Itaalia tomatisalat"
"Liharullid juustuga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F24A/#Liharullid juustuga"
"Praetud kana singiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F249/#Praetud kana singiga"
"Broiler itaalia moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC95/#Broiler itaalia moodi"
"Pastasalat a'la Itaalia","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ECD9/#Pastasalat a'la Itaalia"
"Itaaliapärane hakklihasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC88/#Itaaliapärane hakklihasupp"
"Itaalia salat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC63/#Itaalia salat"
"Itaalia peekonispagetid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC2F/#Itaalia peekonispagetid"
"Sardiinid itaalia moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA17/#Sardiinid itaalia moodi"
"Itaalia kartulipüreevorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC10/#Itaalia kartulipüreevorm"
"Kannelloonid juustuga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC3E/#Kannelloonid juustuga"
"Arancini  (riisipallid)","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EBF7/#Arancini  (riisipallid)"
"Minestrone","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EBDA/#Minestrone"
"Itaalia lihavõttepirukas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB3C/#Itaalia lihavõttepirukas"
"Porgandicapuccino","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E909/#Porgandicapuccino"
"Tomatilehvikud","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E907/#Tomatilehvikud"
"Lasanje II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E8FE/#Lasanje II"
"Aedviljapitsa II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB3A/#Aedviljapitsa II"
"Ananassi-salaamipitsa","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB39/#Ananassi-salaamipitsa"
"Merehõnguline pitsa","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB37/#Merehõnguline pitsa"
"Tuunikalapitsa","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB36/#Tuunikalapitsa"
"Seene-hakklihapitsa","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EA7D/#Seene-hakklihapitsa"
"Praetud kanakintsud","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E8F3/#Praetud kanakintsud"
"Naadihautis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E8DF/#Naadihautis"
"Naadisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E8DE/#Naadisupp"
"Täidetud kapsas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E8CE/#Täidetud kapsas"
"Mustjuurevorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E8BE/#Mustjuurevorm"
"Kerge eine","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E89F/#Kerge eine"
"Särtsakas pasta-hakkliharoog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F4CC/#Särtsakas pasta-hakkliharoog"
"Kana köögiviljadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E897/#Kana köögiviljadega"
"Köfte kebab broilerilihast","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F49A/#Köfte kebab broilerilihast"
